part	section_id	section_name	pages	entry_id	abaza	category	preverb	root	suffix	msd	translation	examples	comment	contributor	source	100%
2	57	ПРЕВЕРБ мгва+ КОРНИ	160	1973	А-мгва-р-пIапIа-ра	перех.	А-мгва-р	пIапIа		ра	растолочь, толочь что-л. в чем-н.	Аджьыкlа амгвалырпlапlун  (й-а-мгва-лы-р-пlапl-ун). Аб. Т. Она в нем толокла соль.		Anna Kuznetsova	А-мгва-р-Шаша-ра перех. растолочь, толочь что-л. в чем-н.  Аджьыва амгвалырШапун  (й-а-мгва-лы-р- а0{-ун). Аб. Т. Она в нем толокла соль.	
2	57	ПРЕВЕРБ мгва+ КОРНИ	160	1974	А-мгва-р-хъа-ра	перех.	А-мгва-р	хъа		ра	перетянуть, перетягивать кого, что-л. в чем-н.	Ачкlвын Ажакlьа — хрица д-а-мгва-йы-р-хъа-тl. Аб. Т. Парень связал (перетянул) Жака-хрицу (сказочный образ злодея).		Anna Kuznetsova	А-мгва-р-хъа-ра перех. перетянуть, перетягивать кого, что-л. в чем-н. Ачвын АжакТьа — хрица д-а-мгва- пы-р-хъа-тТ. Аб. Т. Парень связал (перетянул) Жака-хрицу {сказочный образ злодея).	
2	57	ПРЕВЕРБ мгва+ КОРНИ	160	1975	А-мгва-ры-чхвхвыр-ра	перех.	А-мгва-ры	чхвхвыр		ра	cвернуть, скатывать что-л. внутрь	Ашвъабгььы амгвайрычхвхвыртl (й-а-мгва-й-ры-чхвхвыр-тl). АРС, 73. Он скатал (свернул бумагу (внутрь).		Anna Kuznetsova	А-мгва-ры-чхвхвыр-ра перех. АРС, 73. Свернуть, скатывать что-л, внутрь. Ашвъабгььы амгвайрычхвхвырт[ (Я-а-мгва-й-ры-чхвхвыр-1Г). АРС, 73. Он скатал (свернул бумагу (внутрь).	
2	57	ПРЕВЕРБ мгва+ КОРНИ	160	1976	А-мгва-ры-ша-ра	перех.	А-мгва-ры	ша		ра	cкатать, скатывать что-л. внутрь	Ауапlа амгвайрыш-ун (й-а-мгва-й-ры-ш-ун). АРС, 73. Он скатывал бурку (внутрь).		Anna Kuznetsova	А-мтва-ры-ша-ра перех. АРС, 73. Скатать, скаты- вать что-л. внутрь. Ауаа амгвайрыш-ун (й-а-мгва-й-ры- ш-ун). АРС, 73. Он скатывал бурку (внутрь).	
2	57	ПРЕВЕРБ мгва+ КОРНИ	161	1977	А-мгва-тIтIа-ра	неперех.	А-мгва	тIтIа		ра	влиться, вливаться во что-л. (о густой массе)	Анышв абрезент й-а-мгва-тlтlа-тl. Аб. Т. Глина вылилась в брезент.		Anna Kuznetsova	А-мгва-тИТа-ра неперех. влиться, вливаться во что-л. (о густой массе). Анышв абрезент й-а-мгва-т[иТа»тТ. Аб. Т. Глина вылилась в брезент.	
2	57	ПРЕВЕРБ мгва+ КОРНИ	161	1978	А-мгва-фа-ра	перех.	А-мгва	фа		ра	cъесть, есть что-л. (выбирая из чего-то)	Ашlахlва йамгваз ам-гва-р-ф-тl. Аб. Т. Они съели то, что было в свертке.		Anna Kuznetsova	А-мгва-фа-ра//а-м-гва-ф-ра перех. АРС, 73. Съесть, есть что-л. (выбирая из чего-то). АпахГва йамгваз ам- гьа,р-ф-тЮ. Аб. Т. Они съели то, что было в свертке.	
2	57	ПРЕВЕРБ мгва+ КОРНИ	161	4292*	А-мгва-ф-ра	перех.	А-мгва	ф		ра	cъесть, есть что-л. (выбирая из чего-то)	Ашlахlва йамгваз ам-гва-р-ф-тl. Аб. Т. Они съели то, что было в свертке.	нет номера	Anna Kuznetsova	А-мгва-фа-ра//а-м-гва-ф-ра перех. АРС, 73. Съесть, есть что-л. (выбирая из чего-то). АпахГва йамгваз ам- гьа,р-ф-тЮ. Аб. Т. Они съели то, что было в свертке.	
2	57	ПРЕВЕРБ мгва+ КОРНИ	161	1979	А-мгва-хчI-ра	неперех.	А-мгва	хчI		ра	разбиться, разбиваться в чем-л.	Ачlвыца абрезент й-а-мгва-хчl-тl. Аб. Т. Стекло разбилось в брезенте.		Anna Kuznetsova	А-мгва-хч1-ра неперех. разбиться, разбиваться в чем-л. АЧвыца абрезент й-а-мгва-хч1-т1, Аб. Т. Стекло раз- билось в брезенте.	
2	57	ПРЕВЕРБ мгва+ КОРНИ	161	1980	А-мгва-хвхва-ра	неперех.	А-мгва	хвхва		ра	капать во что-л. 	Адзы ачва й-а-мгва-хвхв-ун. Аб. Т. Вода капала в шкуру (животного). 		Anna Kuznetsova	А-мгва-хвхва-ра неперех. капать во что-л. Адзы ачва й-а-мгва-хвхв-ун. Аб. Т. Вода капала в шкуру (жи- вотного). -	
2	57	ПРЕВЕРБ мгва+ КОРНИ	161	1981	А-мгва-хъваша-ра	неперех.	А-мгва	хъваша		ра	поломаться, разбиться, ломаться в чем-л.	Ахъамы й-а-мгва-хъваша-тl. Аб. Т. То (в.) разбилось в шубе.		Anna Kuznetsova	А-мгва-хъваша-ра неперех. поломаться, разбить- ся, ломаться в чем-л. Ахъамы й-а-мгва-хъваша-т1. Аб. Т. То (а.) разбилось в шубе.	
2	57	ПРЕВЕРБ мгва+ КОРНИ	161	1982	А-мгва-ца-ра	перех.	А-мгва	ца		ра	загнать, загонять кого, что-л. во внутрь чего-н.	Асаби мкlчlвы ахъыза д-а-мгва-л-ца-х-тl. Аб. Т. Она загнала под одеяло непоседливого ребенка.		Anna Kuznetsova	А-мгва-ца-ра перех. загнать, загонять кого, что-л. во внутрь чего-н. Асаби мкГвы ахъыза д-а-мгва-л-ца-х-тГ, Аб. Т. Она загнала под одеяло непоседливого ребенка.	
2	57	ПРЕВЕРБ мгва+ КОРНИ	161	1983	А-мгва-чва-ра	перех.	А-мгва	чва		ра	влить, вливать (жидкость) во что-л.	Ачва джькlадзырдза амгвайчвун (й-а-мгва-й-чв-ун). Аб. Т. Он вливал в шкуру {животного) соленой воды.		Anna Kuznetsova	А-мгва-чва-ра перех. влить, вливать (жидкость) во что-л. Ачва джькадзырдза амгвайчвун (й-а-мгва-Й- чв-ун). Аб. Т. Он вливал в шкуру {животного) соленой воды,	
2	57	ПРЕВЕРБ мгва+ КОРНИ	161	1984	А-мгва-чв-ра	неперех.	А-мгва	чв		ра	заснуть, спать в чем-л.	Ауапlа д-а-мгва-чв-тl. Аб. Т. Он заснул в бурке.		Anna Kuznetsova	А-мгва-чв-ра неперех. заснуть, спать в чем-л. АуапТа д-а-мгва-чв-т!. Аб. Т. Он заснул в бурке,	
2	57	ПРЕВЕРБ мгва+ КОРНИ	161	1985	А-мгва-чIва-ра	неперех.	А-мгва	чIва		ра	влиться, вливаться во что-л.	Адзы ауапlа й-а-мгва-чlв-ун. Аб. Т. Вода вливалась в бурку.		Anna Kuznetsova	А-мгва-чТва-ра неперех. влиться, вливаться во зго-л. Адзы ауашШа й-а-мгва-чв-ун. Аб. Т. Вода вливалась в бурку-	
2	57	ПРЕВЕРБ мгва+ КОРНИ	161	1986	А-мгва-шах-ра	неперех.	А-мгва	шах		ра	сгореть, гореть в чем-л.	Д-а-мгва-шах-уан. Аб. Т. Он горел в нем (будучи завернутым).		Anna Kuznetsova	А-мгва-шах-ра неперех. сгореть, гореть в чем-л. Д-а-мгва-шах-уан. Аб. Т. Он горел в нем (будучи заверну- тым).	
2	57	ПРЕВЕРБ мгва+ КОРНИ	161	1987	А-мгва-шах-ра	перех.	А-мгва	шах		ра	сжечь, сжигать кого, что-л. в чем-н. 	Йа-мгва-р-шах-уан. Аб, Т. Они сжигали в нем.		Anna Kuznetsova	А-мгва-шах-ра перех. сжечь, сжигать кого, что-л. в чем-н. Иа-мгва-р“шах-уан, Аб, Т. Они сжигали в нем.	
2	57	ПРЕВЕРБ мгва+ КОРНИ	161	1988	А-мгва-шва-ра	неперех.	А-мгва	шва		ра	упасть во что-л. уместиться в чем-н.	Игlакlашваз ачlва ацlгlвыпlа й-а-мгва-шва-тl. Аб. Т. Сорвавшееся яблоко упало ва войлочную подстилку.  Йлымаз зымгlва акlас й-а-мгва-шва-тl. Аб. Т. Все, что у нее было, разместилось в шали.		Anna Kuznetsova	А-мгва-шва-ра неперех. упасть во что-л. умести- ться в чем-н. ИТакТашваз ач!ва аи ТвылТа й-а-мгва-шва-тГ, Аб. Т, Сорвавшееся яблоко упало ва войлочную подстилку. Илымаз зымгва ак]ас Й-а-мгва-шва-тГ. Аб. Т. Все, что у нее было, разместилось в шали.	
2	57	ПРЕВЕРБ мгва+ КОРНИ	161	1989	А-мгва-шв-ра	неперех.	А-мгва	шв		ра	замерзнуть, замерзать в чем-л. 	Йуапlа д-а-мгва-шв-уан. Аб. Т. Он замерзал в своей бурке.		Anna Kuznetsova	А-мгва-шв-ра неперех. замерзнуть, замерзать в чем-л. Йуаша да-мгва-шв-уаи. Аб. Т. Он замерзал в сво- ей бурке.	
2	57	ПРЕВЕРБ мгва+ КОРНИ	161	1990	А-мгва-шв-ра	неперех.	А-мгва	шв		ра	нарывать изнутри	Йымачв амгвашвуан (й-а-мгва-шв-уан). Аб. Т. Его палец нарывал изнутри.		Anna Kuznetsova	А-мгва-шв-ра неперех. нарывать изнутри. Иымачв амгвашвуан (й-а-мгва-шв-уан). Аб. Т. Его палец нарывал изнутри.	
2	57	ПРЕВЕРБ мгва+ КОРНИ	161	1991	А-мгва-шви-ра	неперех.	А-мгва	шви		ра	проклясть, проклинать в чем-л. 	Атажв лхвата д-а-мгва-шви-уа дгылан. Аб, Т. Старуха стояла, посылая проклятия из своего пледа (в нем проклиная).		Anna Kuznetsova	А-мгва-шви-ра неперех. проклясть, проклинать в чем-л. Атажв лхвата д-а-мгва-иви-уа дгылан. Аб, Т. Ста- руха стояла, посылая проклятия из своего пледа (в нем проклиная). || Заваз № 3684. 161	
2	57	ПРЕВЕРБ мгва+ КОРНИ	162	1992	А-мгва-шIа-хIва-ра	перех.	А-мгва-шIа	хIва		ра	завязать, завязывать что-л. в чем-н.	Ашвъабгъьы й-а-мгва-шlа-л-хlва-тl. Аб. Т. Она завязала то (в.) в бумаге.		Anna Kuznetsova	А-мгва-иМа-хТва-ра перех. АРС, 74. Завязать, за- вязывать что-л. в чем-н. Азивъабгъьы й-а-мгва-шТа-л-хТва-тЕ. Аб. Т. Она завязала то (в.} в бумаге.	
2	57	ПРЕВЕРБ мгва+ КОРНИ	162	1993	А-мгва-щ-ра	перех.	А-мгва	щ		ра	убить, убивать губить кого-л. в чем-н. побить, бить кого-л. в чем-н. 	Чвынцlыкl гьамгвайымщтl (й-гь-а-мгва-йы-м-щ-тl). Аб. Т. Он в нем и муху не загубил (не убил).  Йхъамы д-а-мгва-р-щ-уа-шы-н. Аб. Т. Они хотели его побить в его шубе.		Anna Kuznetsova	А-мгва-щ-ра перех. убить, убивать губить кого-л. в чем-н. побить, бить кого-л. в чем-н. ЧвыниТыкТ гьам- гвайымщт! (й-гь-а-мгва-йы-м-щ-тТ). Аб. Т. Он в нем и муху не загубил (не убил). Йхъамы д-а-мгва-р-щ-уа-шы-н. Аб. Т. Они хотели его побить в его шубе,	
2	57	ПРЕВЕРБ мгва+ КОРНИ	162	1994	А-мгва-щщ-ра	неперех.	А-мгва	щщ		ра	пролезть, пролезть во что-л.	Асаби йхъыза д-а-мгва-щщ-х-тl. Аб. Т. Ребенок пролез под свое одеяло (в свое одеяло).		Anna Kuznetsova	А-мгва-щщ-ра неперех. пролезть, пролезть во что-л, Асаби йхъыза д-а-мгва-щщ-х-тГ. Аб. Т. Ребенок про- лез под свое одеяло (в свое одеяло),	
2	58	ПРЕВЕРБ мгв(ы)//мыгв+КОРНИ	162	1995	А-мгва-гIвыз-ра	неперех.	А-мгва	гIвыз		ра	выскользнуть, выскальзывать, выползти из чего-л.	Ащтанчlв ауапlа й-а-мгв-гlвыз-тl. АРС, 74. Змея выползла из-под бурки.		Anna Kuznetsova	А-мгва-выз-ра неперех. АРС, 74. Выскользнуть, выскальзывать, выползти из чего-л. Ащтанчв ауапГа й-а- мгв-выз-тТ, АРС, 74, Змея выползла из-под бурки.	
2	58	ПРЕВЕРБ мгв(ы)//мыгв+КОРНИ	162	1996	А-мгвы-жж-ра	неперех.	А-мгвы	жж		ра	вылиться, выливаться из чего-л.	Аща ачва й-а-мгвы-жж-уан. Аб. Т. Кровь выливалась из шкуры (животного).		Anna Kuznetsova	А-мгвы-жжера неперех. вылиться, выливаться из чего-л. Аща ачва й‘а-мгвы-жж-уан. Аб. Т. Кровь вылива- лась из шкуры (животного).	
2	58	ПРЕВЕРБ мгв(ы)//мыгв+КОРНИ	162	1997	А-мгв-пса-ра	перех.	А-мгв	пса		ра	высыпать что-л. из чего-н.	Ашlахlва кlанифат гlамгвылпсун (й-гlа-а-мгвы-л-пс-ун). Аб. Т. Она высыпала из свертка конфеты.		Anna Kuznetsova	А-мгв-пеа-ра перех. АРС, 74. Высыпать что-л. из чего-н, АпахТва «анифат гГМамгвылпсун (й-гТа-а-мгвы-л- пс-ун). Аб. Т. Она высыпала из свертка конфеты.	
2	58	ПРЕВЕРБ мгв(ы)//мыгв+КОРНИ	162	1998	А-мгв-пIла-ра	неперех.	А-мгв	пIла		ра	высыпаться из чего-л. 	Акlаc йауацlалцlаз зымгlва гlамгвпlлахтl (й-гlа-а-мгв-пlла-х-тl). Аб. Т. Все, что она сложила в тряпку, высыпалось из нее.		Anna Kuznetsova	А-мгв-шла-ра неперех. высыпаться из чего-л. Ак1ае йЙауацТалцаз зымтва гамгвиТлахт| (й-гТа-а-мгв- Шла-х-т). Аб. Т. Все, что она сложила в тряпку, высыпа- лось из нее,	
2	58	ПРЕВЕРБ мгв(ы)//мыгв+КОРНИ	162	1999	А-мгв-тIтIа-ра	неперех.	А-мгв	тIтIа		ра	вывалиться, вываливаться из чего-л. (о густой массе)	Анышв абрезент йгlамгвтlтlахтl (й-гlа-а-мгв-тlтlа-х-тl). Аб. Т. Из брезента вывалилась глина.		Anna Kuznetsova	А-мгв-тТа-ра неперех. вывалиться, вываливаться из чего-л. (о густой массе). Анышв абрезент йгамгат[- чТахт[ (й-Та-а-мгв-Та-х-т1). Аб. Т. Из брезента вывали- лась глина.	
2	58	ПРЕВЕРБ мгв(ы)//мыгв+КОРНИ	162	2000	А-мгв-хIва-ра	перех.	А-мгв	хIва		ра	вырвать, вырывать что-л. из чего-н.	Ас й-а-мгвы-л-хlва-н дджвылцlхтl. Аб. Т. Она вышла из помещения, вырвав то (в.) из ткани (сложенной).		Anna Kuznetsova	А-мгв-хТва-ра перех. вырвать, вырывать что-л. из чего-н, Ас й-а-мгвы-л-хТва-н дджвылиГхтТ. Аб. Т. Она выш- ла из помещения, вырвав то (в.) из ткани (сложенной).	
2	58	ПРЕВЕРБ мгв(ы)//мыгв+КОРНИ	162	2001	А-мгвы-хIа-ра	неперех.	А-мгвы	хIа		ра	расколоться, раскалываться изнутри	Амшlы амгвыхlатl (й-а-мгвы-хlа-тl). Аб. Т. Дерево раскололось изнутри.		Anna Kuznetsova	А-мгвы-хТа-ра неперех. расколоться, раскалыва- ться изнутри. Ампы амгвыхЁРат! (й-а-мгвы-хТа-тП). Аб. Т. Дерево раскололось изнутри.	
2	59	ПРЕВЕРБ мыгIв-хъ(ы)+ КОРНИ	162	2002	МыгIв-хъ-га-ра	перех.	МыгIв-хъ	га		ра	увести, уводить кого-л. с пути, перен. свести, сводить кого-л. с дороги	Й-мыгlв-хъ-жвы-м-га-н. А. тш., 44. Вы не сводите то (в.) с дороги.		Anna Kuznetsova	Мыв-къга-ра перех. АРС, 283. Увести, уводить кого-л. с пути, перен. свести, сводить кого-л. е дороги, И-мыв-хъ-жвы-м-га-н. А, тш., 44. Вы не сводите то (в.) с дороги,	
2	59	ПРЕВЕРБ мыгIв-хъ(ы)+ КОРНИ	163	2003	МыгIв-хъ-гIвыз-ра	неперех.	МыгIв-хъ	гIвыз		ра	соcкользнуть, соскальзывать с дороги	Аджьанах мыгlвхъгlвызуан (й-мыгв-хъ-гlвыз-уан). Аб. Т. Сани соскальзывали с дороги.		Anna Kuznetsova	Мыв-хъ-выз-ра неперех. соекользнуть, соскаль- зывать с дороги. Аджьанах мыгвхъыЧвызуан (й-мыгв-къ- 1выз-уаи). Аб. Т. Сани соскальзывали се дороги.	
2	59	ПРЕВЕРБ мыгIв-хъ(ы)+ КОРНИ	163	2004	МыгIв-хъы-жж-ра	неперех.	МыгIв-хъы	жж		ра	сойти, сходить с русла (о ручье)	Адзыжь мыгlвхъыжжуан (й-мыгlв-хъы-жж-уан). Аб. Т. Ручей сходил с русла.		Anna Kuznetsova	Мыв-хъы-жж-ра неперех. сойти, сходить с рус- ла (о ручье). Адзыжь мыМвхъыжжуан (й-мыв-хъы-жж- уаи). Аб. Т. Ручей сходил с русла;	
2	59	ПРЕВЕРБ мыгIв-хъ(ы)+ КОРНИ	163	2005	МыгIв-хъ-жва-ра	перех.	МыгIв-хъ	жва		ра	прорвать, прорывать (преграду для воды)	Адзыжь й-мыгlв-хъ-на-жва-тl. Аб. Т. Ручей прорвал преграду.		Anna Kuznetsova	Мыв-хъ-жва-ра перех. прорвать, прорывать (пре- граду для воды). Адзыжь й-мыгв-хъ-на-жва-1Г. Аб. Т. Ру- чей прорвал преграду.	
2	59	ПРЕВЕРБ мыгIв-хъ(ы)+ КОРНИ	163	2006	МыгIв-хъы-къьа-ра	неперех.	МыгIв-хъы	къьа		ра	убежать, убегать с дороги	АчкIвын д-мыгIв-хъы-къьа-тI. Аб. Т, Парень убежал с дороги.		Alexandra Korzhenevskaya	Мы в-хъы-къьа-ра неперех. убежать, убегать с дороги. АчМвын д-мыв-хъы-къьа-тИ. Аб. Т, Нарень убе- жал с дороги.	
2	59	ПРЕВЕРБ мыгIв-хъ(ы)+ КОРНИ	163	2007	МыгIв-хъ-кIвыр-ра	неперех.	МыгIв-хъ	кIвыр		ра	выползти, выползать с дороги	Д-мыгIв-хъ-кIвыр-уа-н. Аб. Т. Он выползал с дороги.		Alexandra Korzhenevskaya	Мы[в-хъ-ввыр-ра неперех. выползти, вынолзать с дороги. Д-мыв-хъ-кТвыр-уа-н. Аб. Т. Он выползал с до- роги.	
2	59	ПРЕВЕРБ мыгIв-хъ(ы)+ КОРНИ	163	2008	МыгIв-хъы-па-ра	неперех.	МыгIв-хъы	па		ра	спрыгнуть, спрыгивать с дороги	Д-мыгIв-хъы-па-тI. Аб. Т. Он спрыгнул с дороги.		Alexandra Korzhenevskaya	МыгЕв-хъы-па-ра нелерех. спрыгнуть, спрыгивать © дороги. Д-мыт!в-хъы-па-тГ. Аб. Т. Он спрыгнул с дороги.	
2	59	ПРЕВЕРБ мыгIв-хъ(ы)+ КОРНИ	163	2009	МыгIв-хъ-пса-ра	перех.	МыгIв-хъ	пса		ра	перебросить, перебрасывать с дороги (сыпучие и мелкие предметы)	Апхартшахъва мыгIьхъипсун (й-мыгIв-хъ-и-пс-ун). Аб. Т. Он перебрасывал с дороги песок.		Alexandra Korzhenevskaya	МыгЕв-хъ-пса-ра перех. перебросить, перебрасы- вать с дороги (сыпучие и мелкие предметы}. Апхартшахъва. мыТьхъипсун (й-мыв-хъ-и-пс-ун). Аб. Т. Он перебрасы- вал с дороги песок.	
2	59	ПРЕВЕРБ мыгIв-хъ(ы)+ КОРНИ	163	2010	МыгIв-хъ-пш-ра	неперех.	МыгIв-хъ	пш		ра	посмотреть, смотреть (в сторону от дороги)	Д-мыгIв-хъ-пш-уа дгIамгIвайсуан. Аб. Т. Он шел по дороге, посматривая по сторонам от нее.		Alexandra Korzhenevskaya	Мы в-хъ-иш-ра неперех. посмотреть, смотреть (в сторону от дороги). Д-мыв-хъ-ши-уа дЧамгвайсуан. Аб. Т. Он шел по дороге, посматривая по сторонам от нее.	
2	59	ПРЕВЕРБ мыгIв-хъ(ы)+ КОРНИ	163	2011	МыгIв-хъы-с-ра	неперех.	МыгIв-хъы	с		ра	сойти, сходить с дороги	Д-мыгIв-хъы-сы-н абна дылалтI. Аб. Т. Он зашел в лес, сойдя с дороги.		Alexandra Korzhenevskaya	Мыв-хъы-с-ра неперех. сойти, сходить с дороги. А-мы в-хъыссы-н абна дылалт!. Аб. Т. Он зашел в лес, сойдя с дороги.	
2	59	ПРЕВЕРБ мыгIв-хъ(ы)+ КОРНИ	163	2012	МыгIв-хъ-хIва-ра	перех.	МыгIв-хъ	хIва		ра	перетащить, перетаскивать что-л. с дороги	АхIахъв мыгIвхъырхIвун (й-мыгIв-хъы-р-хIв-ун). Аб. Т. Они перетаскивали с дороги камень.		Alexandra Korzhenevskaya	Мы в-хъ-хТва-ра перех. перетащить, перетаски- илть что-л. с дороги. АЖахъв мыгЁвхъыржвун (й-мыг!в- хъыер-хТв-ун). Аб. Т. Они перетаскивали с дороги камень.	
2	59	ПРЕВЕРБ мыгIв-хъ(ы)+ КОРНИ	163	2013	МыгIв-хъ-чва-ра		МыгIв-хъ	чва		ра	слить, сливать (жидкое) с дороги	Адзы мыгIвхъичвун (й-мыгIв-хъ-и-чв-ун). Аб. Т. Он с дороги сливал воду.		Alexandra Korzhenevskaya	Мыв-хъ-чва-ра слить, сливать (жидкое) с доро- ги, Адзы мы вхъичвун (й-мыв-хъ-и-чв-ун), Аб. Т. Он с дороги сливал воду.	
2	59	ПРЕВЕРБ мыгIв-хъ(ы)+ КОРНИ	163	2014	МыгIв-хъы-чIва-ра	неперех.	МыгIв-хъы	чIва		ра	сойти, сходить с русла (с дороги)	Адзыжь мыгIвхъычIватI (й-мыгIв-хъы-чIва-тI). Аб. Т. Ручеек сошел с русла.		Alexandra Korzhenevskaya	Мыш!в-хъы-чЧ1ва-ра неперех. сойти, сходить с рус- ла (с дороги). Адзыжь мывхъычИ Г (Й-мыгТв-къы- 4ва-тП). Аб. Т. Ручеек сошел с русла,	
2	59	ПРЕВЕРБ мыгIв-хъ(ы)+ КОРНИ	163	2015	МыгIв-хъ-ца-ра	перех.	МыгIв-хъ	ца		ра	согнать, сгонять кого, что-л. с дороги; перен. свести, сводить кого-л. с ума	Д-мыгIв-хъ-и-ца-тI. Аб. Т. Он его согнал с дороги. Тш-мыгIв-хъ-и-ца-тI. Ладу, 150. Он свел себя с ума.		Alexandra Korzhenevskaya	Мымв-хъ-ца-ра перех. согнать, сгонять кого, что-л. с дороги; перен. свести, сводить кого-л. с ума. Д-мыг-хъ- и-ца-тТ, Аб. Т. Он его согнал с дороги. Тш-мыгв-хъ-и-ца-тГ. Ладу, 150. Он свел себя с ума.	
2	60	ПРЕВЕРБ м-хъ(ы)+ КОРНИ	163	2016	А-м-хъ-га-ра	перех.	А-м-хъ	га		ра	разнести, разносить, разбирать кого, что-л. в разные стороны	Акыт йтаз амхъыргун (й-а-м-хъы-р-г-ун). Аб. Т. Они разбирали все, что находилось в деревне.		Alexandra Korzhenevskaya	А-м-хъ-га-ра перех. разнести, разносить, разбирать кого, что-л. в разные стороны. Акыт йтаз амхъыргун (й-а- м-хъы-р-г-ун). Аб. Т. Они разбирали все, что находилось ь деревне, 1% 163	
2	60	ПРЕВЕРБ м-хъ(ы)+ КОРНИ	164	2017	А-м-хъ-жва-ра	перех.	А-м-хъ	жва		ра	разорвать, рвать что-л. в разные стороны	Ас амхъыйжватI (й-а-м-хъы-й-жва-тI). Аб. Т. Он разорвал ткань (в разные стороны).		Alexandra Korzhenevskaya	А-м-хъ-жвагра перех. разорвать, рвать что-л. в разные стороны. Ас амхъыйжват!Г (й-а-м-хъы-й-жва-т!). 46. Т. Он разорвал ткань (в разные стороны).	
2	60	ПРЕВЕРБ м-хъ(ы)+ КОРНИ	164	2018	А-м-хъы-жвжва-ра	перех.	А-м-хъы	жвжва		ра	разорвать, рвать кого, что-л. во многих местах в разные стороны	Аквыджьма ауаса амхънажвжвун (й-а-м-хъ-на-жвжв-ун). Аб. Т. Волк разрывал овцу в разные стороны (во многих местах).		Alexandra Korzhenevskaya	А-м-хъы-жьжва-ра перех. разорвать, рвать кого, что-л. во многих местах в разные стороны. Аквыджьма ауаса амхънажвжвун (й-а-м-хъ-на-жьжв-ун). Аб. Т. Волк разрывал овцу в разные стороны (во многих местах).	
2	60	ПРЕВЕРБ м-хъ(ы)+ КОРНИ	164	2019	А-м-хъы-къьа-ра	неперех.	А-м-хъы	къьа		ра	прерваться, разбегаться в разные стороны	Йгылаз зымгIвагьи амхъыкъьахтI (й-а-м-хъы-къьа-х-тI). Аб. Т. Все, присутствовавшие, разбежались в разные стороны.		Alexandra Korzhenevskaya	А-м-хъы-къьа-ра неперех. прерваться, разбегаться в разные стороны. Игылаз зымгТвагьи амхъыкъьахт! (Й-а- м-хъы-къьа-х-т]). Аб. Т. Все, присутствовавшие, разбежа- лись в разные стороны.	
2	60	ПРЕВЕРБ м-хъ(ы)+ КОРНИ	164	2020	А-м-хъ-къьа-ра	перех.	А-м-хъ	къьа		ра	прервать, прерывать, разогнать кого, что-л. в разные стороны	Й-а-м-хъы-й-къьа-тI. Аб, Т. Он (м.) прервал, разогнал их в разные стороны.		Alexandra Korzhenevskaya	А-м-хъ-къьа-ра перех. прервать, прерывать, ра- зогнать кого, что-л. в разные стороны. Й-а-м-хъы-й-къьа-т[. Аб, Т. Он (м.) прервал, разогнал их в разные стороны.	
2	60	ПРЕВЕРБ м-хъ(ы)+ КОРНИ	164	2021	А-м-хъ-пса-ра	перех.	А-м-хъ	пса		ра	разбросить, разбрасывать кого, что-л. в разные стороны	Абыгъьква амхъырпсатI (й-а-м-хъы-р-пса-тI). Аб. Т. Они разбросили листья в разные стороны.		Alexandra Korzhenevskaya	А-м-хъ-иса-ра перех. разбросить, разбрасывать кого, что-л. в разные стороны. Абыгъьква амхъырлсат! {п-а-м-хъы-р-пса-тЮ. Аб. Т. Они разбросили листья в раз- ные стороны.	
2	60	ПРЕВЕРБ м-хъ(ы)+ КОРНИ	164	2022	А-м-хъ-пIла-ра	неперех.	А-м-хъ	пIла		ра	расходиться, разлететься в разные стороны	Арымдза амхъпIлун (й-а-м-хъ-пIл-ун). Аб. Т. Стул расходился (в разные стороны).		Alexandra Korzhenevskaya	А-м-хъ-Шла-ра неперех. расходиться, разлететься в разные стороны. Арымдза амхъшШлун (й-а-м-хъ-ил-ун). Аб. Т. Стул расходился (в разные стороны).	
2	60	ПРЕВЕРБ м-хъ(ы)+ КОРНИ	164	2023	А-м-хъ-тIтIа-ра	неперех.	А-м-хъ	тIтIа		ра	расходиться в разные стороны (о густой массе)	Амажвадза амхътIтIун (й-а-м-хъ-тIтIун). 46, Т. Тесто расходилось в разные стороны.		Alexandra Korzhenevskaya	А-м-хъ-тИМа-ра неперех. расходиться в разные стороны (о густой массе). Амажвадза амхътИун (й-а-м- хъ-тун). 46, Т. Тесто расходилось в разные стороны.	
2	60	ПРЕВЕРБ м-хъ(ы)+ КОРНИ	164	2024	А-м-хъ-хIва-ра	перех.	А-м-хъ	хIва		ра	растащить, растаскивать кого, что-л. в разные стороны	АмшIуандыр амхъырхIвун (й-а-м-хъы-р-хIв-ун). Аб. Т. Они растаскивали дрова (воз дров) в разные стороны.		Alexandra Korzhenevskaya	А-м-хъ-хШва-ра перех. растащить, растаскизать кого, что-л. в разные стороны. АмиПуандыр амхъырхТвун (и-а-м-хъы-р-хТв-ун). Аб. Т. Они расхаскивали дрова (воз дров) в разные стороны.	
2	60	ПРЕВЕРБ м-хъ(ы)+ КОРНИ	164	2025	А-м-хъ-ца-ра	перех.	А-м-хъ	ца		ра	разогнать, разгонять кого-л. в разные стороны. 	Атшква амхъырцатI (й-а-м-хъы-р-ца-тI). Аб. Т. Они разогнали коней в разные стороны.		Alexandra Korzhenevskaya	А-м-хъ-ца-ра перех. разогнать, разгонять кого-л. в разные стороны. Атшква амхъырцатГ (й-а-м-хъы-р-ца-т). Аб. Т. Они разогнали коней в разные стороны.	
